path,color,type
./data/black_pants/826.jpg,black,pants
./data/black_shirt/597.jpg,black,shirt
./data/blue_pants/769.jpg,blue,pants
./data/white_dress/637.jpg,white,dress
./data/brown_pants/207.jpg,brown,pants
./data/silver_skirt/000144.jpg,silver,skirt
./data/yellow_dress/000384.jpg,yellow,dress
./data/white_suit/000132.jpg,white,suit
./data/yellow_skirt/000274.jpg,yellow,skirt
./data/red_shoes/379.jpg,red,shoes
./data/pink_hoodie/000267.jpg,pink,hoodie
./data/black_shirt/229.jpg,black,shirt
./data/white_suit/000181.jpg,white,suit
./data/white_dress/341.jpg,white,dress
./data/silver_shoes/000162.jpg,silver,shoes
./data/yellow_shorts/000058.jpg,yellow,shorts
./data/pink_skirt/000166.jpg,pink,skirt
./data/pink_skirt/000543.jpg,pink,skirt
./data/pink_skirt/000523.jpg,pink,skirt
./data/yellow_dress/000357.jpg,yellow,dress
./data/pink_hoodie/000312.jpg,pink,hoodie
./data/blue_shoes/288.jpg,blue,shoes
./data/brown_pants/69.jpg,brown,pants
./data/black_pants/848.jpg,black,pants
./data/blue_pants/629.jpg,blue,pants
./data/red_shoes/594.jpg,red,shoes
./data/red_pants/159.jpg,red,pants
./data/brown_pants/22.jpg,brown,pants
./data/blue_shoes/307.jpg,blue,shoes
./data/blue_shoes/207.jpg,blue,shoes
./data/red_shoes/368.jpg,red,shoes
./data/green_suit/000003.jpg,green,suit
./data/blue_dress/447.jpg,blue,dress
./data/pink_hoodie/000039.jpg,pink,hoodie
./data/white_shorts/80.jpg,white,shorts
./data/green_shorts/10.jpg,green,shorts
./data/black_shirt/305.jpg,black,shirt
./data/blue_shoes/416.jpg,blue,shoes
./data/blue_shorts/162.jpg,blue,shorts
./data/white_shoes/65.jpg,white,shoes
./data/white_dress/495.jpg,white,dress
./data/white_shorts/53.jpg,white,shorts
./data/red_shirt/240.jpg,red,shirt
./data/blue_shirt/594.jpg,blue,shirt
./data/black_shorts/102.jpg,black,shorts
./data/white_dress/323.jpg,white,dress
./data/black_dress/208.jpg,black,dress
./data/red_pants/65.jpg,red,pants
./data/red_shoes/304.jpg,red,shoes
./data/yellow_skirt/000287.jpg,yellow,skirt
./data/yellow_dress/000614.jpg,yellow,dress
./data/blue_pants/119.jpg,blue,pants
./data/green_shoes/314.jpg,green,shoes
./data/black_suit/000033.jpg,black,suit
./data/blue_shorts/267.jpg,blue,shorts
./data/blue_dress/51.jpg,blue,dress
./data/red_dress/235.jpg,red,dress
./data/black_shoes/749.jpg,black,shoes
./data/brown_shoes/164.jpg,brown,shoes
./data/black_dress/45.jpg,black,dress
./data/brown_hoodie/000064.jpg,brown,hoodie
./data/red_pants/306.jpg,red,pants
./data/blue_dress/52.jpg,blue,dress
./data/black_pants/277.jpg,black,pants
./data/pink_pants/000014.jpg,pink,pants
./data/blue_pants/779.jpg,blue,pants
./data/black_dress/161.jpg,black,dress
./data/green_shoes/361.jpg,green,shoes
./data/red_dress/63.jpg,red,dress
./data/black_pants/805.jpg,black,pants
./data/red_pants/144.jpg,red,pants
./data/green_shirt/162.jpg,green,shirt
./data/yellow_skirt/000390.jpg,yellow,skirt
./data/white_dress/139.jpg,white,dress
./data/white_suit/000369.jpg,white,suit
./data/silver_shoes/000433.jpg,silver,shoes
./data/blue_shoes/267.jpg,blue,shoes
./data/green_shorts/121.jpg,green,shorts
./data/red_shoes/262.jpg,red,shoes
./data/yellow_dress/000333.jpg,yellow,dress
./data/blue_shorts/233.jpg,blue,shorts
./data/black_shoes/182.jpg,black,shoes
./data/brown_pants/46.jpg,brown,pants
./data/white_shorts/104.jpg,white,shorts
./data/pink_skirt/000149.jpg,pink,skirt
./data/white_dress/296.jpg,white,dress
./data/black_pants/431.jpg,black,pants
./data/pink_skirt/000013.jpg,pink,skirt
./data/black_suit/000105.jpg,black,suit
./data/black_pants/382.jpg,black,pants
./data/yellow_dress/000380.jpg,yellow,dress
./data/blue_dress/476.jpg,blue,dress
./data/white_suit/000168.jpg,white,suit
./data/yellow_skirt/000057.jpg,yellow,skirt
./data/red_shoes/29.jpg,red,shoes
./data/blue_shirt/593.jpg,blue,shirt
./data/green_shorts/2.jpg,green,shorts
./data/pink_hoodie/000013.jpg,pink,hoodie
./data/green_shoes/418.jpg,green,shoes
./data/black_dress/215.jpg,black,dress
./data/white_dress/102.jpg,white,dress
./data/pink_hoodie/000203.jpg,pink,hoodie
./data/white_pants/153.jpg,white,pants
./data/blue_shirt/649.jpg,blue,shirt
./data/red_hoodie/000205.jpg,red,hoodie
./data/pink_skirt/000550.jpg,pink,skirt
./data/black_pants/661.jpg,black,pants
./data/red_hoodie/000313.jpg,red,hoodie
./data/yellow_shorts/000083.jpg,yellow,shorts
./data/blue_shirt/561.jpg,blue,shirt
./data/blue_shorts/96.jpg,blue,shorts
./data/green_suit/000058.jpg,green,suit
./data/white_suit/000091.jpg,white,suit
./data/pink_hoodie/000226.jpg,pink,hoodie
./data/blue_shoes/152.jpg,blue,shoes
./data/pink_skirt/000141.jpg,pink,skirt
./data/black_pants/326.jpg,black,pants
./data/yellow_dress/000168.jpg,yellow,dress
./data/yellow_dress/000351.jpg,yellow,dress
./data/black_pants/846.jpg,black,pants
./data/blue_pants/499.jpg,blue,pants
./data/white_dress/751.jpg,white,dress
./data/white_dress/562.jpg,white,dress
./data/green_suit/000100.jpg,green,suit
./data/red_dress/617.jpg,red,dress
./data/blue_shirt/156.jpg,blue,shirt
./data/green_shoes/294.jpg,green,shoes
./data/black_shoes/731.jpg,black,shoes
./data/pink_hoodie/000016.jpg,pink,hoodie
./data/brown_pants/45.jpg,brown,pants
./data/blue_shirt/419.jpg,blue,shirt
./data/black_suit/000160.jpg,black,suit
./data/green_shoes/386.jpg,green,shoes
./data/green_pants/145.jpg,green,pants
./data/brown_hoodie/000167.jpg,brown,hoodie
./data/red_hoodie/000445.jpg,red,hoodie
./data/red_shoes/154.jpg,red,shoes
./data/white_shoes/509.jpg,white,shoes
./data/silver_shoes/000409.jpg,silver,shoes
./data/silver_shoes/000313.jpg,silver,shoes
./data/red_dress/373.jpg,red,dress
./data/red_dress/624.jpg,red,dress
./data/black_shirt/166.jpg,black,shirt
./data/black_dress/149.jpg,black,dress
./data/blue_pants/558.jpg,blue,pants
./data/yellow_dress/000563.jpg,yellow,dress
./data/brown_pants/223.jpg,brown,pants
./data/red_shoes/168.jpg,red,shoes
./data/pink_pants/000233.jpg,pink,pants
./data/white_dress/254.jpg,white,dress
./data/pink_skirt/000331.jpg,pink,skirt
./data/black_shirt/170.jpg,black,shirt
./data/red_shoes/519.jpg,red,shoes
./data/blue_shorts/220.jpg,blue,shorts
./data/silver_skirt/000111.jpg,silver,skirt
./data/red_shoes/138.jpg,red,shoes
./data/blue_pants/17.jpg,blue,pants
./data/red_dress/471.jpg,red,dress
./data/blue_pants/69.jpg,blue,pants
./data/silver_shoes/000346.jpg,silver,shoes
./data/black_dress/140.jpg,black,dress
./data/pink_pants/000259.jpg,pink,pants
./data/silver_skirt/000339.jpg,silver,skirt
./data/blue_shirt/171.jpg,blue,shirt
./data/black_shorts/11.jpg,black,shorts
./data/green_shoes/383.jpg,green,shoes
./data/black_shirt/581.jpg,black,shirt
./data/blue_shoes/219.jpg,blue,shoes
./data/pink_pants/000222.jpg,pink,pants
./data/black_shirt/237.jpg,black,shirt
./data/pink_hoodie/000273.jpg,pink,hoodie
./data/green_shoes/85.jpg,green,shoes
./data/yellow_dress/000169.jpg,yellow,dress
./data/red_pants/24.jpg,red,pants
./data/white_suit/000216.jpg,white,suit
./data/red_dress/43.jpg,red,dress
./data/white_dress/238.jpg,white,dress
./data/black_shoes/352.jpg,black,shoes
./data/white_dress/179.jpg,white,dress
./data/blue_shirt/125.jpg,blue,shirt
./data/red_dress/543.jpg,red,dress
./data/red_dress/24.jpg,red,dress
./data/brown_pants/47.jpg,brown,pants
./data/green_pants/3.jpg,green,pants
./data/green_shoes/213.jpg,green,shoes
./data/blue_shorts/22.jpg,blue,shorts
./data/blue_pants/578.jpg,blue,pants
./data/black_shirt/263.jpg,black,shirt
./data/blue_pants/279.jpg,blue,pants
./data/yellow_shorts/000227.jpg,yellow,shorts
./data/pink_skirt/000084.jpg,pink,skirt
./data/yellow_dress/000204.jpg,yellow,dress
./data/black_pants/827.jpg,black,pants
./data/silver_shoes/000110.jpg,silver,shoes
./data/black_shirt/299.jpg,black,shirt
./data/black_shirt/200.jpg,black,shirt
./data/black_dress/404.jpg,black,dress
./data/black_dress/210.jpg,black,dress
./data/black_shorts/160.jpg,black,shorts
./data/black_shoes/56.jpg,black,shoes
./data/blue_shoes/240.jpg,blue,shoes
./data/red_shoes/143.jpg,red,shoes
./data/blue_pants/630.jpg,blue,pants
./data/yellow_skirt/000296.jpg,yellow,skirt
./data/pink_hoodie/000264.jpg,pink,hoodie
./data/red_shirt/122.jpg,red,shirt
./data/red_dress/407.jpg,red,dress
./data/black_pants/577.jpg,black,pants
./data/green_suit/000164.jpg,green,suit
./data/red_hoodie/000509.jpg,red,hoodie
./data/pink_hoodie/000218.jpg,pink,hoodie
./data/green_shorts/113.jpg,green,shorts
./data/pink_pants/000448.jpg,pink,pants
./data/green_pants/168.jpg,green,pants
./data/red_shirt/282.jpg,red,shirt
./data/white_dress/467.jpg,white,dress
./data/red_dress/27.jpg,red,dress
./data/black_shirt/680.jpg,black,shirt
./data/yellow_dress/000235.jpg,yellow,dress
./data/white_pants/48.jpg,white,pants
./data/pink_pants/000180.jpg,pink,pants
./data/brown_shoes/346.jpg,brown,shoes
./data/black_dress/184.jpg,black,dress
./data/black_suit/000352.jpg,black,suit
./data/red_dress/163.jpg,red,dress
./data/black_shoes/237.jpg,black,shoes
./data/blue_pants/743.jpg,blue,pants
./data/silver_shoes/000208.jpg,silver,shoes
./data/red_shirt/180.jpg,red,shirt
./data/red_pants/258.jpg,red,pants
./data/black_pants/641.jpg,black,pants
./data/red_dress/22.jpg,red,dress
./data/black_shirt/306.jpg,black,shirt
./data/white_dress/798.jpg,white,dress
./data/black_dress/364.jpg,black,dress
./data/white_suit/000422.jpg,white,suit
./data/black_pants/68.jpg,black,pants
./data/blue_shoes/285.jpg,blue,shoes
./data/yellow_shorts/000031.jpg,yellow,shorts
./data/white_dress/211.jpg,white,dress
./data/blue_dress/176.jpg,blue,dress
./data/red_shoes/588.jpg,red,shoes
./data/brown_shoes/404.jpg,brown,shoes
./data/brown_pants/84.jpg,brown,pants
./data/yellow_dress/000302.jpg,yellow,dress
./data/black_shoes/380.jpg,black,shoes
./data/blue_pants/98.jpg,blue,pants
./data/black_dress/137.jpg,black,dress
./data/black_pants/849.jpg,black,pants
./data/brown_hoodie/000046.jpg,brown,hoodie
./data/black_pants/363.jpg,black,pants
./data/yellow_skirt/000024.jpg,yellow,skirt
./data/blue_shirt/536.jpg,blue,shirt
./data/pink_hoodie/000456.jpg,pink,hoodie
./data/black_shirt/351.jpg,black,shirt
./data/black_dress/134.jpg,black,dress
./data/black_pants/304.jpg,black,pants
./data/red_hoodie/000421.jpg,red,hoodie
./data/black_suit/000216.jpg,black,suit
./data/white_shoes/277.jpg,white,shoes
./data/black_pants/165.jpg,black,pants
./data/black_shorts/222.jpg,black,shorts
./data/pink_pants/000393.jpg,pink,pants
./data/yellow_dress/000054.jpg,yellow,dress
./data/black_shirt/320.jpg,black,shirt
./data/red_dress/135.jpg,red,dress
./data/blue_pants/786.jpg,blue,pants
./data/pink_hoodie/000245.jpg,pink,hoodie
./data/green_shoes/340.jpg,green,shoes
./data/white_suit/000104.jpg,white,suit
./data/black_pants/266.jpg,black,pants
./data/red_dress/15.jpg,red,dress
./data/black_pants/493.jpg,black,pants
./data/red_pants/22.jpg,red,pants
./data/black_pants/858.jpg,black,pants
./data/yellow_skirt/000389.jpg,yellow,skirt
./data/red_hoodie/000222.jpg,red,hoodie
./data/silver_skirt/000168.jpg,silver,skirt
./data/red_dress/456.jpg,red,dress
./data/blue_pants/671.jpg,blue,pants
./data/red_dress/181.jpg,red,dress
./data/red_dress/436.jpg,red,dress
./data/pink_skirt/000388.jpg,pink,skirt
./data/black_dress/302.jpg,black,dress
./data/brown_pants/128.jpg,brown,pants
./data/blue_pants/382.jpg,blue,pants
./data/black_shorts/267.jpg,black,shorts
./data/brown_pants/194.jpg,brown,pants
./data/white_pants/18.jpg,white,pants
./data/green_shorts/8.jpg,green,shorts
./data/white_shoes/102.jpg,white,shoes
./data/brown_pants/259.jpg,brown,pants
./data/blue_dress/83.jpg,blue,dress
./data/silver_shoes/000270.jpg,silver,shoes
./data/red_pants/170.jpg,red,pants
./data/green_suit/000274.jpg,green,suit
./data/white_dress/285.jpg,white,dress
./data/red_dress/524.jpg,red,dress
./data/blue_pants/712.jpg,blue,pants
./data/brown_shoes/449.jpg,brown,shoes
./data/yellow_dress/000212.jpg,yellow,dress
./data/white_pants/134.jpg,white,pants
./data/green_shirt/117.jpg,green,shirt
./data/yellow_skirt/000444.jpg,yellow,skirt
./data/black_shoes/274.jpg,black,shoes
./data/red_dress/631.jpg,red,dress
./data/yellow_skirt/000347.jpg,yellow,skirt
./data/yellow_dress/000166.jpg,yellow,dress
./data/green_shirt/40.jpg,green,shirt
./data/green_pants/105.jpg,green,pants
./data/black_pants/70.jpg,black,pants
./data/yellow_skirt/000362.jpg,yellow,skirt
./data/white_dress/409.jpg,white,dress
./data/yellow_dress/000214.jpg,yellow,dress
./data/yellow_skirt/000331.jpg,yellow,skirt
./data/blue_pants/270.jpg,blue,pants
./data/black_shorts/135.jpg,black,shorts
./data/yellow_shorts/000047.jpg,yellow,shorts
./data/black_suit/000098.jpg,black,suit
./data/blue_shirt/431.jpg,blue,shirt
./data/white_pants/60.jpg,white,pants
./data/blue_pants/13.jpg,blue,pants
./data/blue_pants/503.jpg,blue,pants
./data/silver_shoes/000124.jpg,silver,shoes
./data/black_shirt/414.jpg,black,shirt
./data/white_shoes/141.jpg,white,shoes
./data/black_shirt/458.jpg,black,shirt
./data/black_dress/77.jpg,black,dress
./data/green_suit/000153.jpg,green,suit
./data/black_shoes/639.jpg,black,shoes
./data/white_dress/156.jpg,white,dress
./data/red_shirt/42.jpg,red,shirt
./data/silver_skirt/000058.jpg,silver,skirt
./data/yellow_dress/000415.jpg,yellow,dress
./data/white_dress/160.jpg,white,dress
./data/blue_shirt/538.jpg,blue,shirt
./data/red_shoes/307.jpg,red,shoes
./data/green_shoes/247.jpg,green,shoes
./data/blue_pants/538.jpg,blue,pants
./data/green_suit/000248.jpg,green,suit
./data/white_shoes/218.jpg,white,shoes
./data/black_shoes/220.jpg,black,shoes
./data/blue_shoes/102.jpg,blue,shoes
./data/black_shorts/78.jpg,black,shorts
./data/white_suit/000180.jpg,white,suit
./data/red_dress/48.jpg,red,dress
./data/blue_pants/132.jpg,blue,pants
./data/black_shoes/417.jpg,black,shoes
./data/black_suit/000041.jpg,black,suit
./data/black_suit/000072.jpg,black,suit
./data/red_shirt/128.jpg,red,shirt
./data/black_dress/279.jpg,black,dress
./data/black_pants/627.jpg,black,pants
./data/pink_skirt/000193.jpg,pink,skirt
./data/white_dress/499.jpg,white,dress
./data/blue_pants/491.jpg,blue,pants
./data/white_shoes/275.jpg,white,shoes
./data/brown_shoes/8.jpg,brown,shoes
./data/red_shoes/517.jpg,red,shoes
./data/white_shoes/391.jpg,white,shoes
./data/red_shoes/346.jpg,red,shoes
./data/red_shoes/604.jpg,red,shoes
./data/red_pants/77.jpg,red,pants
./data/white_pants/16.jpg,white,pants
./data/black_shorts/268.jpg,black,shorts
./data/brown_pants/109.jpg,brown,pants
./data/white_dress/799.jpg,white,dress
./data/blue_pants/164.jpg,blue,pants
./data/blue_pants/102.jpg,blue,pants
./data/brown_shoes/84.jpg,brown,shoes
./data/black_pants/793.jpg,black,pants
./data/black_shirt/660.jpg,black,shirt
./data/red_pants/212.jpg,red,pants
./data/red_dress/497.jpg,red,dress
./data/brown_pants/190.jpg,brown,pants
./data/white_shoes/24.jpg,white,shoes
./data/white_pants/4.jpg,white,pants
./data/yellow_skirt/000358.jpg,yellow,skirt
./data/red_shirt/197.jpg,red,shirt
./data/blue_shirt/107.jpg,blue,shirt
./data/white_dress/504.jpg,white,dress
./data/black_shoes/219.jpg,black,shoes
./data/white_shoes/589.jpg,white,shoes
./data/blue_shirt/597.jpg,blue,shirt
./data/black_shorts/63.jpg,black,shorts
./data/pink_skirt/000431.jpg,pink,skirt
./data/black_pants/780.jpg,black,pants
./data/pink_pants/000205.jpg,pink,pants
./data/white_dress/219.jpg,white,dress
./data/green_shoes/78.jpg,green,shoes
./data/black_shorts/57.jpg,black,shorts
./data/red_pants/104.jpg,red,pants
./data/pink_hoodie/000357.jpg,pink,hoodie
./data/pink_skirt/000351.jpg,pink,skirt
./data/black_shirt/303.jpg,black,shirt
./data/white_dress/137.jpg,white,dress
./data/blue_shoes/227.jpg,blue,shoes
./data/white_suit/000174.jpg,white,suit
./data/white_dress/643.jpg,white,dress
./data/brown_pants/48.jpg,brown,pants
./data/black_shirt/216.jpg,black,shirt
./data/yellow_skirt/000028.jpg,yellow,skirt
./data/blue_shorts/156.jpg,blue,shorts
./data/blue_dress/30.jpg,blue,dress
./data/black_shoes/174.jpg,black,shoes
./data/white_suit/000401.jpg,white,suit
./data/blue_pants/360.jpg,blue,pants
./data/red_dress/581.jpg,red,dress
./data/red_dress/714.jpg,red,dress
./data/red_dress/444.jpg,red,dress
./data/white_dress/634.jpg,white,dress
./data/brown_shoes/448.jpg,brown,shoes
./data/green_suit/000089.jpg,green,suit
./data/black_pants/150.jpg,black,pants
./data/white_dress/477.jpg,white,dress
./data/black_shirt/619.jpg,black,shirt
./data/silver_shoes/000134.jpg,silver,shoes
./data/blue_shirt/124.jpg,blue,shirt
./data/yellow_skirt/000087.jpg,yellow,skirt
./data/blue_shirt/517.jpg,blue,shirt
./data/black_suit/000088.jpg,black,suit
./data/green_shoes/313.jpg,green,shoes
./data/blue_shirt/360.jpg,blue,shirt
./data/green_shorts/74.jpg,green,shorts
./data/blue_shorts/191.jpg,blue,shorts
./data/blue_shirt/164.jpg,blue,shirt
./data/black_shirt/698.jpg,black,shirt
./data/red_hoodie/000114.jpg,red,hoodie
./data/green_shoes/338.jpg,green,shoes
./data/white_shoes/43.jpg,white,shoes
./data/black_shorts/234.jpg,black,shorts
./data/white_pants/155.jpg,white,pants
./data/brown_pants/115.jpg,brown,pants
./data/black_shoes/634.jpg,black,shoes
./data/white_dress/432.jpg,white,dress
./data/black_suit/000251.jpg,black,suit
./data/pink_pants/000372.jpg,pink,pants
./data/brown_shoes/374.jpg,brown,shoes
./data/green_suit/000002.jpg,green,suit
./data/black_shirt/177.jpg,black,shirt
./data/blue_dress/204.jpg,blue,dress
./data/black_pants/446.jpg,black,pants
./data/pink_skirt/000433.jpg,pink,skirt
./data/black_dress/361.jpg,black,dress
./data/blue_dress/326.jpg,blue,dress
./data/silver_shoes/000360.jpg,silver,shoes
./data/yellow_dress/000157.jpg,yellow,dress
./data/blue_dress/39.jpg,blue,dress
./data/black_shoes/568.jpg,black,shoes
./data/red_dress/528.jpg,red,dress
./data/red_dress/94.jpg,red,dress
./data/green_shoes/90.jpg,green,shoes
./data/green_shoes/299.jpg,green,shoes
./data/black_pants/521.jpg,black,pants
./data/blue_dress/187.jpg,blue,dress
./data/red_shoes/442.jpg,red,shoes
./data/red_shirt/64.jpg,red,shirt
./data/black_pants/487.jpg,black,pants
./data/yellow_dress/000133.jpg,yellow,dress
./data/white_dress/284.jpg,white,dress
./data/silver_skirt/000092.jpg,silver,skirt
./data/white_dress/67.jpg,white,dress
./data/red_shirt/54.jpg,red,shirt
./data/white_suit/000275.jpg,white,suit
./data/pink_skirt/000020.jpg,pink,skirt
./data/white_dress/428.jpg,white,dress
./data/green_shoes/370.jpg,green,shoes
./data/black_dress/383.jpg,black,dress
./data/black_pants/352.jpg,black,pants
./data/blue_shoes/337.jpg,blue,shoes
./data/red_pants/132.jpg,red,pants
./data/green_shoes/114.jpg,green,shoes
./data/black_pants/393.jpg,black,pants
./data/green_shoes/20.jpg,green,shoes
./data/blue_shirt/611.jpg,blue,shirt
./data/black_shirt/665.jpg,black,shirt
./data/black_shirt/147.jpg,black,shirt
./data/blue_pants/355.jpg,blue,pants
./data/red_shirt/207.jpg,red,shirt
./data/red_dress/355.jpg,red,dress
./data/red_dress/20.jpg,red,dress
./data/red_dress/635.jpg,red,dress
./data/black_shirt/370.jpg,black,shirt
./data/black_shirt/501.jpg,black,shirt
./data/green_suit/000206.jpg,green,suit
./data/white_pants/139.jpg,white,pants
./data/yellow_skirt/000184.jpg,yellow,skirt
./data/blue_shoes/22.jpg,blue,shoes
./data/white_dress/583.jpg,white,dress
./data/green_shoes/382.jpg,green,shoes
./data/white_dress/321.jpg,white,dress
./data/blue_dress/411.jpg,blue,dress
./data/white_shoes/419.jpg,white,shoes
./data/pink_hoodie/000375.jpg,pink,hoodie
./data/yellow_dress/000160.jpg,yellow,dress
./data/red_shirt/3.jpg,red,shirt
./data/pink_hoodie/000317.jpg,pink,hoodie
./data/blue_shoes/318.jpg,blue,shoes
./data/red_pants/58.jpg,red,pants
./data/brown_pants/183.jpg,brown,pants
./data/yellow_skirt/000363.jpg,yellow,skirt
./data/brown_shoes/321.jpg,brown,shoes
./data/green_shirt/221.jpg,green,shirt
./data/red_shoes/410.jpg,red,shoes
./data/white_dress/113.jpg,white,dress
./data/red_shoes/532.jpg,red,shoes
./data/red_shoes/407.jpg,red,shoes
./data/red_shirt/89.jpg,red,shirt
./data/blue_shirt/572.jpg,blue,shirt
./data/blue_shoes/444.jpg,blue,shoes
./data/green_shoes/120.jpg,green,shoes
./data/red_shoes/172.jpg,red,shoes
./data/black_pants/379.jpg,black,pants
./data/black_shirt/331.jpg,black,shirt
./data/blue_pants/252.jpg,blue,pants
./data/brown_pants/94.jpg,brown,pants
./data/blue_dress/56.jpg,blue,dress
./data/black_pants/753.jpg,black,pants
./data/brown_hoodie/000159.jpg,brown,hoodie
./data/blue_shirt/225.jpg,blue,shirt
./data/white_suit/000052.jpg,white,suit
./data/white_shoes/330.jpg,white,shoes
./data/blue_shoes/211.jpg,blue,shoes
./data/green_pants/95.jpg,green,pants
./data/black_suit/000093.jpg,black,suit
./data/red_shoes/424.jpg,red,shoes
./data/yellow_skirt/000391.jpg,yellow,skirt
./data/red_shoes/187.jpg,red,shoes
./data/blue_shorts/296.jpg,blue,shorts
./data/green_shoes/83.jpg,green,shoes
./data/blue_pants/441.jpg,blue,pants
./data/white_shoes/23.jpg,white,shoes
./data/yellow_dress/000386.jpg,yellow,dress
./data/yellow_dress/000411.jpg,yellow,dress
./data/black_pants/704.jpg,black,pants
./data/red_dress/131.jpg,red,dress
./data/black_pants/483.jpg,black,pants
./data/black_pants/700.jpg,black,pants
./data/black_pants/104.jpg,black,pants
./data/black_shirt/131.jpg,black,shirt
./data/blue_dress/144.jpg,blue,dress
./data/yellow_shorts/000096.jpg,yellow,shorts
./data/blue_shoes/290.jpg,blue,shoes
./data/silver_shoes/000133.jpg,silver,shoes
./data/red_hoodie/000182.jpg,red,hoodie
./data/black_shoes/570.jpg,black,shoes
./data/brown_hoodie/000268.jpg,brown,hoodie
./data/yellow_dress/000018.jpg,yellow,dress
./data/black_shoes/232.jpg,black,shoes
./data/green_pants/111.jpg,green,pants
./data/red_shoes/562.jpg,red,shoes
./data/blue_shoes/377.jpg,blue,shoes
./data/blue_shorts/178.jpg,blue,shorts
./data/white_pants/274.jpg,white,pants
./data/yellow_skirt/000250.jpg,yellow,skirt
./data/black_shirt/550.jpg,black,shirt
./data/pink_pants/000032.jpg,pink,pants
./data/red_dress/298.jpg,red,dress
./data/blue_shirt/76.jpg,blue,shirt
./data/blue_shoes/188.jpg,blue,shoes
./data/brown_hoodie/000122.jpg,brown,hoodie
./data/black_pants/10.jpg,black,pants
./data/red_shoes/1.jpg,red,shoes
./data/brown_pants/125.jpg,brown,pants
./data/white_suit/000390.jpg,white,suit
./data/red_hoodie/000090.jpg,red,hoodie
./data/pink_skirt/000444.jpg,pink,skirt
./data/pink_skirt/000136.jpg,pink,skirt
./data/pink_pants/000034.jpg,pink,pants
./data/green_pants/121.jpg,green,pants
./data/red_shirt/314.jpg,red,shirt
./data/pink_skirt/000319.jpg,pink,skirt
./data/blue_pants/110.jpg,blue,pants
./data/pink_pants/000013.jpg,pink,pants
./data/silver_shoes/000279.jpg,silver,shoes
./data/brown_hoodie/000143.jpg,brown,hoodie
./data/red_shoes/14.jpg,red,shoes
./data/blue_dress/272.jpg,blue,dress
./data/brown_shoes/3.jpg,brown,shoes
./data/red_shoes/292.jpg,red,shoes
./data/blue_shoes/487.jpg,blue,shoes
./data/brown_pants/192.jpg,brown,pants
./data/black_suit/000039.jpg,black,suit
./data/brown_pants/306.jpg,brown,pants
./data/black_dress/323.jpg,black,dress
./data/blue_shoes/117.jpg,blue,shoes
./data/blue_shorts/75.jpg,blue,shorts
./data/white_suit/000220.jpg,white,suit
./data/green_shorts/41.jpg,green,shorts
./data/green_pants/160.jpg,green,pants
./data/black_shirt/557.jpg,black,shirt
./data/yellow_skirt/000198.jpg,yellow,skirt
./data/black_pants/550.jpg,black,pants
./data/red_shoes/493.jpg,red,shoes
./data/blue_shoes/427.jpg,blue,shoes
./data/silver_shoes/000381.jpg,silver,shoes
./data/blue_shirt/340.jpg,blue,shirt
./data/blue_pants/58.jpg,blue,pants
./data/red_shirt/115.jpg,red,shirt
./data/pink_skirt/000195.jpg,pink,skirt
./data/black_shorts/119.jpg,black,shorts
./data/yellow_skirt/000225.jpg,yellow,skirt
./data/blue_pants/296.jpg,blue,pants
./data/pink_hoodie/000306.jpg,pink,hoodie
./data/yellow_dress/000122.jpg,yellow,dress
./data/white_dress/717.jpg,white,dress
./data/brown_shoes/313.jpg,brown,shoes
./data/red_shoes/416.jpg,red,shoes
./data/white_shoes/432.jpg,white,shoes
./data/blue_shirt/17.jpg,blue,shirt
./data/black_shoes/291.jpg,black,shoes
./data/red_shoes/548.jpg,red,shoes
./data/white_shoes/412.jpg,white,shoes
./data/black_pants/422.jpg,black,pants
./data/red_hoodie/000069.jpg,red,hoodie
./data/white_dress/261.jpg,white,dress
./data/blue_pants/369.jpg,blue,pants
./data/red_shirt/61.jpg,red,shirt
./data/blue_shirt/473.jpg,blue,shirt
./data/black_dress/112.jpg,black,dress
./data/black_dress/138.jpg,black,dress
./data/black_shirt/70.jpg,black,shirt
./data/black_shoes/484.jpg,black,shoes
./data/silver_shoes/000421.jpg,silver,shoes
./data/green_shirt/222.jpg,green,shirt
./data/yellow_dress/000590.jpg,yellow,dress
./data/black_shirt/505.jpg,black,shirt
./data/blue_dress/170.jpg,blue,dress
./data/brown_shoes/243.jpg,brown,shoes
./data/pink_hoodie/000025.jpg,pink,hoodie
./data/black_pants/210.jpg,black,pants
./data/blue_shoes/176.jpg,blue,shoes
./data/black_dress/11.jpg,black,dress
./data/black_pants/685.jpg,black,pants
./data/pink_hoodie/000336.jpg,pink,hoodie
./data/black_pants/684.jpg,black,pants
./data/white_pants/177.jpg,white,pants
./data/black_suit/000309.jpg,black,suit
./data/black_shirt/679.jpg,black,shirt
./data/blue_pants/258.jpg,blue,pants
./data/white_dress/326.jpg,white,dress
./data/blue_shorts/66.jpg,blue,shorts
./data/black_shoes/606.jpg,black,shoes
./data/red_shoes/378.jpg,red,shoes
./data/green_shoes/11.jpg,green,shoes
./data/white_shoes/353.jpg,white,shoes
./data/red_shoes/274.jpg,red,shoes
./data/black_pants/657.jpg,black,pants
./data/black_suit/000237.jpg,black,suit
./data/black_shoes/258.jpg,black,shoes
./data/black_pants/769.jpg,black,pants
./data/black_dress/98.jpg,black,dress
./data/blue_pants/48.jpg,blue,pants
./data/black_dress/91.jpg,black,dress
